"Plot Title: OrchardWatch-South"
"#","Date Time, GMT-04:00","Temperature, °F (LGR S/N: 20777720, SEN S/N: 20777720, LBL: OrchardWatch-North air)","Temperature, *F (LGR S/N: 20777720, SEN S/N: 20777720, LBL: OrchardWatch-North E-air)","Wetness, % (LGR S/N: 20777720, SEN S/N: 20777720, LBL: OrchardWatch-North E-leaf)","Temperature, *F (LGR S/N: 20777720, SEN S/N: 20777720, LBL: OrchardWatch-North M-air)","Wetness, % (LGR S/N: 20777720, SEN S/N: 20777720, LBL: OrchardWatch-North M-leaf)","Wetness, % (LGR S/N: 20777720, SEN S/N: 20777720, LBL: OrchardWatch-North OW-N leaf)","Temperature, *F (LGR S/N: 20777720, SEN S/N: 20777720, LBL: OrchardWatch-North X-air)","Wetness, % (LGR S/N: 20777720, SEN S/N: 20777720, LBL: OrchardWatch-North X-leaf)","Wetness, % (LGR S/N: 20699245, SEN S/N: 20699245, LBL: OrchardWatch-South)","Wetness, % (LGR S/N: 20699245, SEN S/N: 20699245, LBL: OrchardWatch-South A11)","Temperature, *F (LGR S/N: 20699245, SEN S/N: 20699245, LBL: OrchardWatch-South A11)","Temperature, *F (LGR S/N: 20699245, SEN S/N: 20699245, LBL: OrchardWatch-South A16)","Wetness, % (LGR S/N: 20699245, SEN S/N: 20699245, LBL: OrchardWatch-South A16)","Temperature, °F (LGR S/N: 20699245, SEN S/N: 20699245, LBL: OrchardWatch-South air @ 6 feet)","Wetness, % (LGR S/N: 20699245, SEN S/N: 20699245, LBL: OrchardWatch-South B3b)","Temperature, *F (LGR S/N: 20699245, SEN S/N: 20699245, LBL: OrchardWatch-South G)","Wetness, % (LGR S/N: 20699245, SEN S/N: 20699245, LBL: OrchardWatch-South G)","Temperature, *F (LGR S/N: 20699245, SEN S/N: 20699245, LBL: OrchardWatch-South Y)","Wetness, % (LGR S/N: 20699245, SEN S/N: 20699245, LBL: OrchardWatch-South Y)"
518,05/24/22 08:45:00 PM,59.790,59.950000,5.300000,59.220000,1.800000,1.800000,59.520000,2.400000,2.400000,4.700000,60.060000,60.030000,1.800000,60.130,6.500000,58.980000,4.100000,58.520000,4.100000
519,05/24/22 08:50:00 PM,59.830,59.830000,5.300000,59.140000,1.800000,1.800000,59.330000,2.400000,2.400000,4.700000,60.180000,59.790000,1.800000,59.740,6.500000,58.910000,4.100000,58.520000,4.100000
520,05/24/22 08:55:00 PM,59.570,59.720000,5.300000,58.950000,1.800000,1.800000,59.250000,2.400000,2.400000,4.700000,60.100000,59.640000,1.800000,59.740,6.500000,58.950000,4.100000,58.330000,4.100000
521,05/24/22 09:00:00 PM,59.790,59.640000,5.300000,58.950000,1.800000,1.200000,59.220000,2.400000,2.400000,4.700000,60.220000,59.760000,1.800000,59.660,6.500000,59.180000,4.100000,58.710000,4.100000
522,05/24/22 09:05:00 PM,59.360,59.600000,5.300000,58.870000,1.800000,1.800000,59.290000,2.400000,2.400000,4.700000,59.830000,59.520000,1.800000,59.570,6.500000,58.790000,4.100000,58.950000,4.100000
523,05/24/22 09:10:00 PM,59.360,59.250000,5.300000,58.790000,1.800000,1.800000,59.020000,2.400000,2.400000,4.700000,59.790000,59.330000,1.800000,59.360,6.500000,58.830000,4.100000,58.790000,4.100000
524,05/24/22 09:15:00 PM,59.140,59.330000,5.300000,58.670000,1.800000,1.800000,59.060000,2.400000,2.400000,4.700000,59.680000,59.250000,1.800000,59.360,6.500000,58.790000,4.100000,58.520000,4.100000
525,05/24/22 09:20:00 PM,59.060,59.220000,5.300000,58.600000,1.800000,1.800000,58.980000,2.400000,2.400000,4.700000,59.370000,59.060000,1.800000,59.230,6.500000,58.600000,4.100000,58.290000,4.100000
526,05/24/22 09:25:00 PM,58.840,58.910000,5.300000,58.400000,1.800000,1.800000,58.670000,2.400000,2.400000,4.700000,59.180000,58.870000,1.800000,59.010,6.500000,58.370000,4.100000,58.330000,4.100000
527,05/24/22 09:30:00 PM,58.670,58.440000,5.300000,58.100000,1.800000,1.800000,58.560000,2.400000,2.400000,4.700000,59.250000,58.560000,1.800000,58.670,6.500000,58.020000,4.100000,58.060000,4.100000
528,05/24/22 09:35:00 PM,58.370,58.400000,5.300000,57.860000,1.800000,1.800000,58.170000,2.400000,2.400000,4.700000,58.830000,58.480000,1.800000,58.540,6.500000,57.940000,4.100000,57.750000,4.100000
529,05/24/22 09:40:00 PM,58.070,58.170000,5.300000,57.710000,1.800000,1.800000,57.750000,2.400000,2.400000,4.700000,58.670000,57.860000,1.800000,57.940,6.500000,57.560000,4.100000,57.560000,4.100000
530,05/24/22 09:45:00 PM,57.890,57.860000,5.300000,57.710000,1.800000,1.800000,57.590000,2.900000,2.400000,4.700000,58.560000,57.710000,1.800000,57.510,6.500000,57.400000,4.100000,57.280000,4.100000
531,05/24/22 09:50:00 PM,57.850,57.710000,5.300000,57.400000,1.800000,1.800000,57.560000,2.900000,2.400000,4.700000,58.210000,57.560000,1.800000,57.630,6.500000,57.130000,4.100000,56.780000,4.700000
532,05/24/22 09:55:00 PM,57.460,57.480000,5.300000,57.010000,1.800000,1.800000,57.090000,2.400000,2.400000,4.700000,57.790000,57.250000,1.800000,57.290,6.500000,57.250000,4.100000,56.320000,4.700000
533,05/24/22 10:00:00 PM,57.330,56.980000,5.300000,56.900000,1.800000,1.800000,56.670000,2.900000,2.400000,4.700000,57.830000,56.940000,1.800000,56.430,6.500000,57.050000,4.100000,55.860000,4.700000
534,05/24/22 10:05:00 PM,57.160,57.010000,5.300000,56.940000,1.800000,1.800000,56.360000,2.900000,2.400000,4.700000,57.360000,56.820000,1.800000,56.730,6.500000,56.710000,4.700000,55.660000,4.700000
535,05/24/22 10:10:00 PM,56.900,56.740000,5.300000,56.590000,1.800000,1.800000,56.050000,2.900000,2.400000,4.700000,56.860000,56.400000,1.800000,56.730,6.500000,56.670000,4.100000,55.160000,4.700000
536,05/24/22 10:15:00 PM,56.940,56.740000,5.300000,56.400000,1.800000,1.800000,56.010000,2.900000,2.400000,4.700000,56.780000,56.400000,1.800000,56.510,6.500000,56.470000,4.700000,54.500000,4.700000
537,05/24/22 10:20:00 PM,56.730,56.550000,5.300000,56.090000,1.800000,1.800000,55.550000,2.900000,2.400000,4.700000,56.440000,56.090000,1.800000,56.430,6.500000,56.050000,4.700000,54.200000,5.300000
538,05/24/22 10:25:00 PM,56.250,56.400000,5.900000,55.780000,1.800000,1.800000,55.280000,2.900000,2.400000,4.700000,56.470000,56.090000,1.800000,56.340,6.500000,55.820000,4.700000,54.500000,5.300000
539,05/24/22 10:30:00 PM,55.990,56.010000,5.300000,55.860000,1.800000,1.800000,55.430000,2.900000,2.400000,4.700000,56.360000,56.170000,1.800000,56.170,6.500000,55.740000,4.100000,54.930000,4.700000
540,05/24/22 10:35:00 PM,55.990,55.860000,5.300000,55.700000,1.800000,1.800000,55.550000,2.900000,2.400000,4.700000,56.320000,55.970000,1.800000,56.080,6.500000,55.700000,4.700000,55.240000,4.700000
541,05/24/22 10:40:00 PM,55.730,55.890000,5.300000,55.470000,1.800000,1.800000,55.550000,2.900000,2.900000,4.700000,56.170000,55.700000,1.800000,55.860,6.500000,55.550000,4.700000,55.160000,4.700000
542,05/24/22 10:45:00 PM,55.730,55.700000,5.300000,55.350000,1.800000,1.800000,55.280000,2.900000,2.900000,4.700000,56.130000,55.820000,2.400000,56.080,6.500000,55.550000,4.700000,55.120000,4.700000
543,05/24/22 10:50:00 PM,55.560,55.590000,5.300000,55.160000,1.800000,1.800000,55.320000,2.900000,2.400000,4.700000,56.050000,55.660000,1.800000,55.820,6.500000,55.430000,4.700000,55.120000,4.700000
544,05/24/22 10:55:00 PM,55.260,55.470000,5.300000,54.970000,2.400000,1.800000,55.240000,2.900000,2.900000,4.700000,56.010000,55.510000,2.400000,55.650,6.500000,55.240000,4.700000,55.200000,4.700000
545,05/24/22 11:00:00 PM,55.080,55.280000,5.300000,54.780000,2.400000,1.800000,55.160000,2.900000,2.900000,5.300000,55.620000,55.240000,2.400000,55.340,6.500000,55.120000,4.700000,54.970000,5.300000
546,05/24/22 11:05:00 PM,54.820,54.970000,5.900000,54.470000,2.400000,1.800000,55.010000,2.900000,2.900000,5.300000,55.350000,55.160000,1.800000,55.210,6.500000,54.850000,4.700000,54.580000,5.300000
547,05/24/22 11:10:00 PM,54.600,54.780000,5.900000,54.230000,2.400000,1.800000,54.780000,2.900000,2.900000,5.300000,55.200000,54.970000,2.400000,54.990,6.500000,54.580000,4.700000,54.500000,5.300000
548,05/24/22 11:15:00 PM,54.430,54.620000,5.900000,54.120000,2.400000,2.400000,54.700000,2.900000,2.900000,5.300000,55.200000,54.740000,2.400000,54.780,6.500000,54.350000,4.700000,54.540000,5.300000
549,05/24/22 11:20:00 PM,54.520,54.580000,5.900000,54.080000,2.400000,2.400000,54.700000,2.900000,2.900000,5.300000,55.280000,54.700000,2.400000,54.860,7.100000,54.270000,4.700000,54.500000,5.300000
550,05/24/22 11:25:00 PM,54.430,54.540000,5.900000,54.080000,2.400000,2.400000,54.700000,3.500000,2.900000,5.300000,55.080000,54.660000,2.400000,54.820,7.100000,54.270000,4.700000,54.500000,5.300000
551,05/24/22 11:30:00 PM,54.390,54.430000,5.900000,53.930000,2.400000,2.400000,54.620000,3.500000,2.900000,5.300000,55.010000,54.580000,2.400000,54.780,7.100000,54.230000,4.700000,54.470000,5.300000
552,05/24/22 11:35:00 PM,54.340,54.390000,5.900000,53.960000,2.400000,2.400000,54.580000,3.500000,2.900000,5.300000,55.010000,54.470000,2.400000,54.650,7.100000,54.160000,4.700000,54.470000,5.300000
553,05/24/22 11:40:00 PM,54.170,54.310000,5.900000,53.890000,2.900000,2.400000,54.540000,3.500000,2.900000,5.300000,54.930000,54.470000,2.400000,54.600,7.100000,54.120000,4.700000,54.390000,5.300000
554,05/24/22 11:45:00 PM,54.210,54.230000,5.900000,53.770000,2.900000,2.400000,54.390000,3.500000,2.900000,5.300000,54.810000,54.390000,2.400000,54.560,7.100000,54.000000,4.700000,54.310000,5.300000
555,05/24/22 11:50:00 PM,54.130,54.230000,5.900000,53.730000,2.900000,2.400000,54.270000,3.500000,2.900000,5.300000,54.850000,54.350000,2.400000,54.520,7.100000,54.040000,4.700000,54.310000,5.300000
556,05/24/22 11:55:00 PM,54.130,54.160000,5.900000,53.660000,2.900000,2.400000,54.270000,3.500000,2.900000,5.300000,54.780000,54.350000,2.400000,54.430,7.100000,53.960000,5.300000,54.270000,5.300000
557,05/25/22 12:00:00 AM,53.950,54.120000,5.900000,53.580000,2.900000,2.400000,54.270000,3.500000,2.900000,5.300000,54.660000,54.230000,2.400000,54.340,7.100000,53.810000,5.300000,54.120000,5.300000
558,05/25/22 12:05:00 AM,53.910,53.930000,5.900000,53.460000,2.900000,2.400000,54.160000,3.500000,2.900000,5.300000,54.700000,54.160000,2.400000,54.260,7.100000,53.810000,5.300000,54.120000,5.300000
559,05/25/22 12:10:00 AM,53.820,53.930000,5.900000,53.420000,2.900000,2.400000,54.160000,3.500000,2.900000,5.300000,54.540000,54.080000,2.400000,54.260,7.100000,53.770000,5.300000,54.000000,5.300000
560,05/25/22 12:15:00 AM,53.780,53.850000,5.900000,53.390000,2.900000,2.400000,54.000000,3.500000,2.900000,5.300000,54.470000,53.930000,2.400000,54.080,7.100000,53.620000,5.300000,53.890000,5.300000
561,05/25/22 12:20:00 AM,53.650,53.730000,5.900000,53.230000,2.900000,2.400000,53.930000,3.500000,2.900000,5.900000,54.350000,53.930000,2.400000,53.990,7.100000,53.420000,5.300000,53.850000,5.300000
562,05/25/22 12:25:00 AM,53.600,53.660000,5.900000,53.150000,2.900000,2.400000,53.890000,3.500000,2.900000,5.300000,54.350000,53.810000,2.400000,53.990,7.100000,53.460000,5.300000,53.770000,5.300000
563,05/25/22 12:30:00 AM,53.430,53.580000,6.500000,53.040000,2.900000,2.400000,53.810000,3.500000,2.900000,5.300000,54.230000,53.730000,2.400000,53.820,7.100000,53.350000,5.300000,53.620000,5.300000
564,05/25/22 12:35:00 AM,53.340,53.420000,5.900000,52.920000,2.900000,2.400000,53.690000,3.500000,3.500000,5.300000,54.160000,53.660000,2.400000,53.780,7.100000,53.310000,5.300000,53.580000,5.300000
565,05/25/22 12:40:00 AM,53.250,53.390000,5.900000,52.920000,2.900000,2.400000,53.580000,3.500000,3.500000,5.300000,54.040000,53.540000,2.400000,53.690,7.100000,53.190000,5.300000,53.460000,5.300000
566,05/25/22 12:45:00 AM,53.170,53.350000,5.900000,52.880000,2.900000,2.400000,53.460000,3.500000,3.500000,5.900000,53.890000,53.500000,2.400000,53.600,7.100000,53.230000,5.300000,53.310000,5.300000
567,05/25/22 12:50:00 AM,53.210,53.310000,5.900000,52.810000,2.900000,2.400000,53.310000,3.500000,3.500000,5.900000,53.850000,53.500000,2.400000,53.560,7.100000,53.040000,5.300000,53.230000,5.300000
568,05/25/22 12:55:00 AM,53.030,53.270000,6.500000,52.690000,2.900000,2.400000,53.190000,3.500000,3.500000,5.900000,53.770000,53.350000,2.400000,53.380,7.100000,53.000000,5.300000,53.190000,5.300000
569,05/25/22 01:00:00 AM,53.030,53.110000,6.500000,52.650000,2.900000,2.400000,53.080000,4.100000,3.500000,5.900000,53.770000,53.190000,2.400000,53.210,7.100000,52.920000,5.300000,53.040000,5.300000
570,05/25/22 01:05:00 AM,52.860,53.040000,6.500000,52.540000,3.500000,2.900000,52.960000,4.100000,3.500000,5.900000,53.540000,53.110000,2.900000,53.170,7.100000,52.810000,5.300000,53.080000,5.900000
571,05/25/22 01:10:00 AM,52.680,53.000000,6.500000,52.420000,4.100000,2.900000,52.770000,4.100000,3.500000,5.900000,53.390000,53.080000,2.900000,53.030,7.100000,52.770000,5.300000,53.000000,5.900000
572,05/25/22 01:15:00 AM,52.680,52.920000,6.500000,52.380000,4.100000,2.900000,52.770000,4.100000,3.500000,6.500000,53.350000,53.000000,2.900000,52.990,7.600000,52.810000,5.900000,52.840000,5.900000
573,05/25/22 01:20:00 AM,52.680,52.810000,6.500000,52.270000,4.100000,2.900000,52.730000,4.100000,4.100000,6.500000,53.350000,52.880000,2.900000,52.950,7.600000,52.730000,5.900000,52.770000,5.900000
574,05/25/22 01:25:00 AM,52.680,52.810000,6.500000,52.230000,4.100000,2.900000,52.730000,4.100000,4.100000,6.500000,53.230000,52.810000,2.900000,52.990,7.100000,52.650000,5.900000,52.650000,5.900000
575,05/25/22 01:30:00 AM,52.600,52.770000,7.100000,52.150000,4.100000,2.900000,52.690000,4.100000,4.100000,6.500000,53.230000,52.920000,2.900000,52.860,7.600000,52.500000,5.900000,52.610000,6.500000
576,05/25/22 01:35:00 AM,52.470,52.610000,6.500000,52.030000,4.100000,2.900000,52.540000,4.700000,4.100000,6.500000,53.110000,52.770000,2.900000,52.730,7.600000,52.420000,5.900000,52.540000,6.500000
577,05/25/22 01:40:00 AM,52.330,52.460000,7.100000,52.000000,4.700000,2.900000,52.420000,4.700000,4.100000,6.500000,53.000000,52.610000,2.900000,52.550,7.600000,52.300000,5.900000,52.460000,6.500000
578,05/25/22 01:45:00 AM,52.250,52.420000,7.100000,51.840000,4.700000,3.500000,52.270000,4.700000,4.100000,6.500000,52.840000,52.540000,2.900000,52.470,7.600000,52.300000,5.900000,52.340000,7.100000
579,05/25/22 01:50:00 AM,51.980,52.230000,7.100000,51.610000,5.300000,3.500000,52.150000,5.900000,4.700000,6.500000,52.690000,52.340000,3.500000,52.200,7.600000,52.190000,5.900000,52.110000,7.600000
580,05/25/22 01:55:00 AM,51.680,51.920000,9.400000,51.260000,8.200000,4.100000,51.920000,6.500000,5.900000,7.600000,52.540000,52.190000,4.100000,51.980,7.600000,51.920000,8.200000,51.920000,8.800000
581,05/25/22 02:00:00 AM,51.060,51.570000,27.100000,50.990000,37.100000,35.900000,51.570000,8.200000,20.600000,8.800000,52.230000,51.760000,8.800000,51.630,8.200000,51.530000,24.700000,51.690000,12.400000
582,05/25/22 02:05:00 AM,50.530,51.070000,97.600000,50.720000,61.200000,92.400000,50.910000,68.200000,62.900000,14.100000,51.650000,51.450000,22.900000,51.330,8.800000,51.110000,54.700000,51.420000,41.800000
583,05/25/22 02:10:00 AM,49.780,50.530000,100.000000,50.450000,98.800000,100.000000,50.330000,96.500000,100.000000,34.100000,51.150000,50.840000,94.700000,50.660,10.600000,50.840000,82.400000,50.880000,100.000000
584,05/25/22 02:15:00 AM,49.650,49.490000,100.000000,49.910000,100.000000,100.000000,49.950000,100.000000,100.000000,92.400000,50.410000,50.260000,100.000000,50.440,17.600000,50.100000,97.100000,50.100000,100.000000
585,05/25/22 02:20:00 AM,49.030,48.940000,100.000000,49.520000,100.000000,100.000000,49.220000,100.000000,100.000000,100.000000,50.100000,49.680000,100.000000,50.050,25.300000,49.680000,100.000000,49.600000,100.000000
586,05/25/22 02:25:00 AM,48.580,48.440000,100.000000,49.100000,100.000000,100.000000,48.870000,100.000000,100.000000,100.000000,50.030000,49.180000,100.000000,49.430,38.800000,49.410000,100.000000,49.450000,100.000000
587,05/25/22 02:30:00 AM,48.540,47.980000,100.000000,48.670000,100.000000,100.000000,48.560000,100.000000,100.000000,100.000000,49.450000,48.980000,100.000000,48.270,79.400000,49.450000,100.000000,49.370000,100.000000
588,05/25/22 02:35:00 AM,48.360,47.900000,100.000000,48.640000,100.000000,100.000000,48.370000,100.000000,100.000000,100.000000,48.870000,48.670000,100.000000,48.410,91.200000,49.330000,100.000000,49.180000,100.000000
589,05/25/22 02:40:00 AM,48.140,48.060000,100.000000,48.790000,100.000000,100.000000,48.130000,100.000000,100.000000,100.000000,48.520000,48.290000,100.000000,48.270,94.700000,49.140000,100.000000,48.670000,100.000000
590,05/25/22 02:45:00 AM,48.230,48.710000,100.000000,48.980000,100.000000,100.000000,47.790000,100.000000,100.000000,100.000000,48.520000,48.710000,100.000000,49.030,99.400000,49.370000,100.000000,48.330000,100.000000
591,05/25/22 02:50:00 AM,48.490,48.910000,100.000000,49.140000,100.000000,100.000000,47.550000,100.000000,100.000000,100.000000,48.750000,48.440000,100.000000,49.380,99.400000,49.220000,100.000000,47.590000,100.000000
592,05/25/22 02:55:00 AM,49.070,48.560000,100.000000,49.140000,100.000000,100.000000,47.590000,100.000000,100.000000,100.000000,48.980000,48.250000,100.000000,49.160,100.000000,49.250000,100.000000,47.520000,100.000000
593,05/25/22 03:00:00 AM,48.760,48.480000,100.000000,49.180000,100.000000,100.000000,47.400000,100.000000,100.000000,100.000000,48.940000,48.130000,100.000000,49.030,100.000000,49.250000,100.000000,47.590000,100.000000
594,05/25/22 03:05:00 AM,48.760,48.440000,100.000000,49.060000,100.000000,100.000000,47.550000,100.000000,100.000000,100.000000,49.140000,47.900000,100.000000,48.670,100.000000,48.980000,100.000000,47.590000,100.000000
595,05/25/22 03:10:00 AM,48.980,48.100000,100.000000,49.100000,100.000000,100.000000,47.590000,100.000000,100.000000,100.000000,48.710000,47.710000,100.000000,48.540,100.000000,49.020000,100.000000,47.050000,100.000000
596,05/25/22 03:15:00 AM,48.940,47.940000,100.000000,48.910000,100.000000,100.000000,47.320000,100.000000,100.000000,100.000000,48.750000,47.830000,100.000000,48.850,100.000000,49.330000,100.000000,47.130000,100.000000
597,05/25/22 03:20:00 AM,48.810,47.980000,100.000000,48.940000,100.000000,100.000000,47.210000,100.000000,100.000000,100.000000,48.980000,47.900000,100.000000,48.720,100.000000,49.330000,100.000000,47.320000,100.000000
598,05/25/22 03:25:00 AM,48.450,47.830000,100.000000,48.440000,100.000000,100.000000,47.320000,100.000000,100.000000,100.000000,48.940000,47.900000,100.000000,48.720,100.000000,48.870000,100.000000,47.280000,100.000000
599,05/25/22 03:30:00 AM,47.780,47.750000,100.000000,48.170000,100.000000,100.000000,47.520000,100.000000,100.000000,100.000000,48.710000,47.750000,100.000000,48.540,100.000000,48.750000,100.000000,47.170000,100.000000
600,05/25/22 03:35:00 AM,47.560,47.440000,100.000000,48.020000,100.000000,100.000000,47.320000,100.000000,100.000000,100.000000,48.370000,47.400000,100.000000,48.270,100.000000,48.710000,100.000000,46.980000,100.000000
601,05/25/22 03:40:00 AM,47.380,47.360000,100.000000,47.860000,100.000000,100.000000,47.170000,100.000000,100.000000,100.000000,48.020000,46.980000,100.000000,48.360,100.000000,48.710000,100.000000,46.860000,100.000000
602,05/25/22 03:45:00 AM,47.600,47.280000,100.000000,47.940000,100.000000,100.000000,47.130000,100.000000,100.000000,100.000000,48.130000,46.940000,100.000000,48.580,100.000000,48.670000,100.000000,46.360000,100.000000
603,05/25/22 03:50:00 AM,47.910,47.170000,100.000000,48.250000,100.000000,100.000000,47.210000,100.000000,100.000000,100.000000,48.170000,46.820000,100.000000,48.410,100.000000,48.750000,100.000000,46.320000,100.000000
604,05/25/22 03:55:00 AM,48.230,47.210000,100.000000,48.370000,100.000000,100.000000,47.440000,100.000000,100.000000,100.000000,47.860000,46.590000,100.000000,47.780,100.000000,48.520000,100.000000,46.550000,100.000000
605,05/25/22 04:00:00 AM,48.090,46.820000,100.000000,48.400000,100.000000,100.000000,47.280000,100.000000,100.000000,100.000000,47.830000,46.440000,100.000000,47.690,100.000000,48.560000,100.000000,46.200000,100.000000
606,05/25/22 04:05:00 AM,47.740,47.130000,100.000000,48.130000,100.000000,100.000000,47.250000,100.000000,100.000000,100.000000,47.790000,46.820000,100.000000,47.470,100.000000,48.560000,100.000000,46.550000,100.000000
607,05/25/22 04:10:00 AM,47.560,47.050000,100.000000,48.100000,100.000000,100.000000,47.090000,100.000000,100.000000,100.000000,48.210000,46.820000,100.000000,47.510,100.000000,48.210000,100.000000,46.670000,100.000000
608,05/25/22 04:15:00 AM,47.600,47.050000,100.000000,48.020000,100.000000,100.000000,46.780000,100.000000,100.000000,100.000000,47.750000,46.670000,100.000000,47.650,100.000000,48.170000,100.000000,46.670000,100.000000
609,05/25/22 04:20:00 AM,47.470,47.050000,100.000000,47.860000,100.000000,100.000000,46.510000,100.000000,100.000000,100.000000,47.130000,46.670000,100.000000,47.420,100.000000,48.170000,100.000000,46.590000,100.000000
610,05/25/22 04:25:00 AM,47.380,47.050000,100.000000,47.750000,100.000000,100.000000,46.280000,100.000000,100.000000,100.000000,47.050000,46.240000,100.000000,46.800,100.000000,48.210000,100.000000,46.780000,100.000000
611,05/25/22 04:30:00 AM,47.290,46.550000,100.000000,47.750000,100.000000,100.000000,46.280000,100.000000,100.000000,100.000000,46.940000,45.890000,100.000000,46.980,100.000000,48.100000,100.000000,46.670000,100.000000
612,05/25/22 04:35:00 AM,47.060,46.130000,100.000000,47.710000,100.000000,100.000000,45.860000,100.000000,100.000000,100.000000,46.940000,46.240000,100.000000,46.800,100.000000,47.940000,100.000000,46.470000,100.000000
613,05/25/22 04:40:00 AM,47.020,46.510000,100.000000,47.750000,100.000000,100.000000,45.740000,100.000000,100.000000,100.000000,47.250000,46.010000,100.000000,46.660,100.000000,48.100000,100.000000,46.170000,100.000000
614,05/25/22 04:45:00 AM,47.240,46.590000,100.000000,47.630000,100.000000,100.000000,46.170000,100.000000,100.000000,100.000000,46.980000,45.740000,100.000000,46.930,100.000000,47.900000,100.000000,46.240000,100.000000
615,05/25/22 04:50:00 AM,47.240,46.280000,100.000000,47.860000,100.000000,100.000000,46.010000,100.000000,100.000000,100.000000,46.740000,45.120000,100.000000,46.840,100.000000,47.750000,100.000000,45.660000,100.000000
616,05/25/22 04:55:00 AM,47.330,46.170000,100.000000,47.860000,100.000000,100.000000,46.090000,100.000000,100.000000,100.000000,47.320000,45.470000,100.000000,47.020,100.000000,47.830000,100.000000,45.590000,100.000000
617,05/25/22 05:00:00 AM,47.290,46.130000,100.000000,47.860000,100.000000,100.000000,46.200000,100.000000,100.000000,100.000000,47.590000,45.470000,100.000000,46.570,100.000000,47.670000,100.000000,45.620000,100.000000
618,05/25/22 05:05:00 AM,47.290,46.200000,100.000000,47.750000,100.000000,100.000000,46.240000,100.000000,100.000000,100.000000,47.210000,45.430000,100.000000,46.570,100.000000,47.790000,100.000000,45.350000,100.000000
619,05/25/22 05:10:00 AM,47.150,46.090000,100.000000,47.900000,100.000000,100.000000,46.010000,100.000000,100.000000,100.000000,46.980000,45.160000,100.000000,46.170,100.000000,47.750000,100.000000,45.200000,100.000000
620,05/25/22 05:15:00 AM,47.020,46.200000,100.000000,47.860000,100.000000,100.000000,45.970000,100.000000,100.000000,100.000000,46.940000,44.970000,100.000000,46.170,100.000000,47.750000,100.000000,44.850000,100.000000
621,05/25/22 05:20:00 AM,47.150,46.400000,100.000000,47.630000,100.000000,100.000000,46.090000,100.000000,100.000000,100.000000,47.250000,46.010000,100.000000,46.480,100.000000,48.020000,100.000000,45.240000,100.000000
622,05/25/22 05:25:00 AM,47.200,46.200000,100.000000,47.520000,100.000000,100.000000,46.170000,100.000000,100.000000,100.000000,47.210000,46.010000,100.000000,46.710,100.000000,47.900000,100.000000,45.200000,100.000000
623,05/25/22 05:30:00 AM,46.980,45.890000,100.000000,47.520000,100.000000,100.000000,46.510000,100.000000,100.000000,100.000000,47.170000,45.550000,100.000000,46.660,100.000000,47.710000,100.000000,44.970000,100.000000
624,05/25/22 05:35:00 AM,46.980,45.660000,100.000000,47.550000,100.000000,100.000000,46.630000,100.000000,100.000000,100.000000,47.090000,45.590000,100.000000,47.380,100.000000,47.440000,100.000000,45.160000,100.000000
625,05/25/22 05:40:00 AM,47.330,45.860000,100.000000,47.440000,100.000000,100.000000,46.670000,100.000000,100.000000,100.000000,47.440000,46.200000,100.000000,48.140,100.000000,47.360000,100.000000,45.240000,100.000000
626,05/25/22 05:45:00 AM,47.870,46.510000,100.000000,47.550000,100.000000,100.000000,46.780000,100.000000,100.000000,100.000000,47.520000,45.970000,100.000000,48.360,100.000000,47.250000,100.000000,45.010000,100.000000
627,05/25/22 05:50:00 AM,47.910,46.940000,100.000000,47.590000,100.000000,100.000000,46.940000,100.000000,100.000000,100.000000,47.480000,45.780000,100.000000,48.180,100.000000,47.320000,100.000000,45.390000,100.000000
628,05/25/22 05:55:00 AM,47.960,46.820000,100.000000,47.670000,100.000000,100.000000,46.980000,100.000000,100.000000,100.000000,47.170000,45.660000,100.000000,47.240,100.000000,47.400000,100.000000,45.740000,100.000000
629,05/25/22 06:00:00 AM,48.090,46.780000,100.000000,47.630000,100.000000,100.000000,46.900000,100.000000,100.000000,100.000000,46.980000,45.590000,100.000000,46.530,100.000000,47.520000,100.000000,46.010000,100.000000
630,05/25/22 06:05:00 AM,48.180,46.900000,100.000000,47.670000,100.000000,100.000000,46.510000,100.000000,100.000000,100.000000,46.940000,45.740000,100.000000,46.210,100.000000,47.670000,100.000000,46.200000,100.000000
631,05/25/22 06:10:00 AM,48.230,46.900000,100.000000,47.590000,97.600000,100.000000,46.320000,100.000000,100.000000,100.000000,47.050000,45.890000,100.000000,46.210,98.800000,47.710000,100.000000,46.130000,100.000000
632,05/25/22 06:15:00 AM,48.320,46.740000,100.000000,47.750000,90.600000,100.000000,46.550000,100.000000,100.000000,100.000000,46.980000,46.130000,100.000000,46.390,61.800000,47.750000,100.000000,46.440000,100.000000
633,05/25/22 06:20:00 AM,48.630,47.210000,100.000000,47.830000,82.400000,100.000000,47.050000,100.000000,100.000000,100.000000,47.250000,46.440000,100.000000,46.710,34.700000,47.900000,100.000000,47.360000,100.000000
634,05/25/22 06:25:00 AM,48.540,47.860000,100.000000,47.900000,83.500000,100.000000,46.710000,100.000000,100.000000,100.000000,47.480000,46.590000,100.000000,47.560,31.200000,48.060000,97.100000,48.210000,100.000000
635,05/25/22 06:30:00 AM,48.580,48.440000,100.000000,48.060000,75.900000,100.000000,46.900000,100.000000,100.000000,100.000000,47.250000,46.780000,100.000000,48.140,25.900000,48.170000,91.200000,48.560000,100.000000
