date,temp,wetness,rain
05/06/22 09:50:00 PM,59.83,4.7,0
05/06/22 09:55:00 PM,59.83,4.7,0
05/06/22 10:00:00 PM,59.66,4.7,0
05/06/22 10:05:00 PM,59.57,4.7,0
05/06/22 10:10:00 PM,59.49,4.7,0
05/06/22 10:15:00 PM,59.4,4.7,0
05/06/22 10:20:00 PM,59.14,4.7,0
05/06/22 10:25:00 PM,58.84,4.7,0
05/06/22 10:30:00 PM,58.54,4.7,0
05/06/22 10:35:00 PM,58.5,4.7,0
05/06/22 10:40:00 PM,58.45,4.7,0
05/06/22 10:45:00 PM,58.37,4.7,0
05/06/22 10:50:00 PM,58.15,4.7,0
05/06/22 10:55:00 PM,58.15,4.7,0
05/06/22 11:00:00 PM,57.89,4.7,0
05/06/22 11:05:00 PM,57.76,4.7,0
05/06/22 11:10:00 PM,57.68,4.7,0
05/06/22 11:15:00 PM,57.33,4.7,0
05/06/22 11:20:00 PM,57.16,4.7,0
05/06/22 11:25:00 PM,56.99,4.7,0
05/06/22 11:30:00 PM,56.9,4.7,0
05/06/22 11:35:00 PM,56.86,4.7,0
05/06/22 11:40:00 PM,56.81,4.7,0
05/06/22 11:45:00 PM,56.6,4.7,0
05/06/22 11:50:00 PM,56.25,4.7,0
05/06/22 11:55:00 PM,56.04,4.7,0
05/07/22 12:00:00 AM,55.69,4.7,0
05/07/22 12:05:00 AM,55.47,4.7,0
05/07/22 12:10:00 AM,55.43,4.7,0
05/07/22 12:15:00 AM,55.69,4.7,0
05/07/22 12:20:00 AM,55.21,4.7,0
05/07/22 12:25:00 AM,55.08,4.7,0
05/07/22 12:30:00 AM,55.08,4.7,0
05/07/22 12:35:00 AM,54.82,4.7,0
05/07/22 12:40:00 AM,54.73,4.7,0
05/07/22 12:45:00 AM,54.73,5.3,0
05/07/22 12:50:00 AM,54.95,5.3,0
05/07/22 12:55:00 AM,54.52,5.3,0
05/07/22 01:00:00 AM,54.56,5.3,0
05/07/22 01:05:00 AM,54.6,5.3,0
05/07/22 01:10:00 AM,54.52,5.3,0
05/07/22 01:15:00 AM,54.17,5.3,0
05/07/22 01:20:00 AM,54.3,5.3,0
05/07/22 01:25:00 AM,54.21,5.3,0
05/07/22 01:30:00 AM,54.17,5.3,0
05/07/22 01:35:00 AM,53.99,5.3,0
05/07/22 01:40:00 AM,53.65,5.3,0
05/07/22 01:45:00 AM,53.82,5.3,0
05/07/22 01:50:00 AM,53.95,5.3,0
05/07/22 01:55:00 AM,53.65,5.9,0
05/07/22 02:00:00 AM,53.73,5.3,0
05/07/22 02:05:00 AM,53.78,5.9,0
05/07/22 02:10:00 AM,53.65,5.9,0
05/07/22 02:15:00 AM,53.56,5.3,0
05/07/22 02:20:00 AM,53.65,5.9,0
05/07/22 02:25:00 AM,53.47,5.9,0
05/07/22 02:30:00 AM,53.52,5.9,0
05/07/22 02:35:00 AM,53.43,5.9,0
05/07/22 02:40:00 AM,53.38,5.9,0
05/07/22 02:45:00 AM,53.34,5.9,0
05/07/22 02:50:00 AM,53.12,5.9,0
05/07/22 02:55:00 AM,52.99,5.9,0
05/07/22 03:00:00 AM,52.99,5.9,0
05/07/22 03:05:00 AM,52.99,5.9,0
05/07/22 03:10:00 AM,52.82,5.9,0
05/07/22 03:15:00 AM,52.42,5.9,0
05/07/22 03:20:00 AM,52.33,5.9,0
05/07/22 03:25:00 AM,52.64,5.9,0
05/07/22 03:30:00 AM,52.82,5.9,0
05/07/22 03:35:00 AM,52.64,5.9,0
05/07/22 03:40:00 AM,52.51,6.5,0
05/07/22 03:45:00 AM,52.55,6.5,0
05/07/22 03:50:00 AM,52.51,6.5,0
05/07/22 03:55:00 AM,52.82,6.5,0
05/07/22 04:00:00 AM,52.73,6.5,0
05/07/22 04:05:00 AM,52.42,6.5,0
05/07/22 04:10:00 AM,52.2,6.5,0
05/07/22 04:15:00 AM,52.25,6.5,0
05/07/22 04:20:00 AM,52.16,6.5,0
05/07/22 04:25:00 AM,52.38,6.5,0
05/07/22 04:30:00 AM,52.25,6.5,0
05/07/22 04:35:00 AM,52.03,6.5,0
05/07/22 04:40:00 AM,52.03,6.5,0
05/07/22 04:45:00 AM,51.98,7.1,0
05/07/22 04:50:00 AM,51.9,6.5,0
05/07/22 04:55:00 AM,51.9,7.1,0
05/07/22 05:00:00 AM,51.55,7.1,0
05/07/22 05:05:00 AM,51.41,7.1,0
05/07/22 05:10:00 AM,51.46,7.6,0
05/07/22 05:15:00 AM,51.46,7.6,0
05/07/22 05:20:00 AM,51.33,7.1,0
05/07/22 05:25:00 AM,51.24,7.1,0
05/07/22 05:30:00 AM,51.41,7.1,0
05/07/22 05:35:00 AM,51.59,7.1,0
05/07/22 05:40:00 AM,51.41,7.1,0
05/07/22 05:45:00 AM,51.28,7.1,0
05/07/22 05:50:00 AM,51.06,7.1,0
05/07/22 05:55:00 AM,50.71,7.1,0
05/07/22 06:00:00 AM,50.58,7.1,0
05/07/22 06:05:00 AM,50.27,7.1,0
05/07/22 06:10:00 AM,50.14,7.1,0
05/07/22 06:15:00 AM,49.91,6.5,0
05/07/22 06:20:00 AM,49.6,7.1,0
05/07/22 06:25:00 AM,49.47,7.1,0
05/07/22 06:30:00 AM,50.22,7.1,0
05/07/22 06:35:00 AM,49.91,6.5,0
05/07/22 06:40:00 AM,50.71,6.5,0
05/07/22 06:45:00 AM,50.93,5.9,0
05/07/22 06:50:00 AM,51.24,5.9,0
05/07/22 06:55:00 AM,50.71,5.9,0
05/07/22 07:00:00 AM,51.06,5.9,0
05/07/22 07:05:00 AM,50.93,5.9,0
05/07/22 07:10:00 AM,50.97,5.3,0
05/07/22 07:15:00 AM,50.8,5.9,0
05/07/22 07:20:00 AM,50.97,5.3,0
05/07/22 07:25:00 AM,51.28,5.3,0
05/07/22 07:30:00 AM,51.24,5.3,0
05/07/22 07:35:00 AM,51.19,5.3,0
05/07/22 07:40:00 AM,51.11,5.3,0
05/07/22 07:45:00 AM,51.24,4.7,0
05/07/22 07:50:00 AM,51.06,4.7,0
05/07/22 07:55:00 AM,51.06,4.7,0
05/07/22 08:00:00 AM,50.84,4.7,0
05/07/22 08:05:00 AM,50.84,4.7,0
05/07/22 08:10:00 AM,50.62,4.7,0
05/07/22 08:15:00 AM,50.62,4.7,0
05/07/22 08:20:00 AM,50.58,4.7,0
05/07/22 08:25:00 AM,50.27,4.7,0
05/07/22 08:30:00 AM,50.31,4.7,0
05/07/22 08:35:00 AM,50.09,4.7,0
05/07/22 08:40:00 AM,49.91,4.7,0
05/07/22 08:45:00 AM,49.78,4.7,0
05/07/22 08:50:00 AM,49.65,4.7,0
05/07/22 08:55:00 AM,49.6,4.7,0
05/07/22 09:00:00 AM,49.6,4.7,0
05/07/22 09:05:00 AM,49.43,4.7,0
05/07/22 09:10:00 AM,49.34,4.7,0
05/07/22 09:15:00 AM,49.12,4.7,0
05/07/22 09:20:00 AM,49.07,4.7,0
05/07/22 09:25:00 AM,49.07,4.7,0
05/07/22 09:30:00 AM,48.76,4.7,0
05/07/22 09:35:00 AM,48.72,4.7,0
05/07/22 09:40:00 AM,48.72,4.7,0
05/07/22 09:45:00 AM,48.63,4.7,0
05/07/22 09:50:00 AM,48.45,4.7,0
05/07/22 09:55:00 AM,48.23,4.7,0
05/07/22 10:00:00 AM,48.32,4.7,0
05/07/22 10:05:00 AM,48.23,4.7,0
05/07/22 10:10:00 AM,48.09,4.7,0
05/07/22 10:15:00 AM,48,4.7,0
05/07/22 10:20:00 AM,47.96,4.7,0
05/07/22 10:25:00 AM,47.91,4.7,0
05/07/22 10:30:00 AM,47.87,4.7,0
05/07/22 10:35:00 AM,47.78,4.7,0
05/07/22 10:40:00 AM,47.74,4.7,0
05/07/22 10:45:00 AM,47.6,4.7,0
05/07/22 10:50:00 AM,47.47,4.7,0
05/07/22 10:55:00 AM,47.42,4.1,0
05/07/22 11:00:00 AM,47.24,4.7,0
05/07/22 11:05:00 AM,47.11,4.7,0
05/07/22 11:10:00 AM,47.2,4.1,0
05/07/22 11:15:00 AM,47.2,4.7,0
05/07/22 11:20:00 AM,47.2,4.7,0
05/07/22 11:25:00 AM,46.93,4.7,0
05/07/22 11:30:00 AM,46.71,4.7,0
05/07/22 11:35:00 AM,46.66,4.7,0
05/07/22 11:40:00 AM,46.53,4.7,0
05/07/22 11:45:00 AM,46.57,4.7,0
05/07/22 11:50:00 AM,46.26,4.7,0
05/07/22 11:55:00 AM,46.26,4.7,0
05/07/22 12:00:00 PM,46.35,4.7,0
05/07/22 12:05:00 PM,46.35,4.7,0
05/07/22 12:10:00 PM,46.26,4.7,0
05/07/22 12:15:00 PM,46.21,4.7,0
05/07/22 12:20:00 PM,46.3,4.7,0
05/07/22 12:25:00 PM,46.39,4.7,0
05/07/22 12:30:00 PM,46.71,4.7,0
05/07/22 12:35:00 PM,46.48,4.7,0
05/07/22 12:40:00 PM,46.71,4.7,0
05/07/22 12:45:00 PM,46.75,4.7,0
05/07/22 12:50:00 PM,46.53,4.7,0
05/07/22 12:55:00 PM,46.8,4.7,0
05/07/22 01:00:00 PM,46.93,4.7,0
05/07/22 01:05:00 PM,47.29,4.7,0
05/07/22 01:10:00 PM,47.42,4.7,0
05/07/22 01:15:00 PM,47.33,4.7,0
05/07/22 01:20:00 PM,46.75,4.7,0
05/07/22 01:25:00 PM,46.93,4.7,0
05/07/22 01:30:00 PM,47.2,4.7,0
05/07/22 01:35:00 PM,47.02,4.7,0
05/07/22 01:40:00 PM,46.84,4.7,0
05/07/22 01:45:00 PM,47.02,4.7,0
05/07/22 01:50:00 PM,47.24,4.7,0
05/07/22 01:55:00 PM,47.38,4.7,0
05/07/22 02:00:00 PM,47.65,4.7,0
05/07/22 02:05:00 PM,47.91,4.7,0
05/07/22 02:10:00 PM,48.76,4.7,0
05/07/22 02:15:00 PM,48.85,4.7,0
05/07/22 02:20:00 PM,48.49,4.7,0
05/07/22 02:25:00 PM,49.47,4.7,0
05/07/22 02:30:00 PM,49.16,4.7,0
05/07/22 02:35:00 PM,49.07,4.7,0
05/07/22 02:40:00 PM,48.85,4.7,0
05/07/22 02:45:00 PM,49.12,4.7,0
05/07/22 02:50:00 PM,49.52,4.7,0
05/07/22 02:55:00 PM,49.6,4.7,0
05/07/22 03:00:00 PM,49.43,4.7,0
05/07/22 03:05:00 PM,49.12,4.7,0
05/07/22 03:10:00 PM,49.25,4.7,0
05/07/22 03:15:00 PM,49.65,4.7,0
05/07/22 03:20:00 PM,50,4.7,0
05/07/22 03:25:00 PM,49.52,4.7,0
05/07/22 03:30:00 PM,49.47,4.7,0
05/07/22 03:35:00 PM,49.25,4.7,0
05/07/22 03:40:00 PM,49.34,4.7,0
05/07/22 03:45:00 PM,49.34,4.7,0
05/07/22 03:50:00 PM,49.29,4.7,0
05/07/22 03:55:00 PM,49.74,4.7,0
05/07/22 04:00:00 PM,49.74,4.7,0
05/07/22 04:05:00 PM,49.52,4.7,0
05/07/22 04:10:00 PM,49.96,4.7,0
05/07/22 04:15:00 PM,49.12,4.7,0
05/07/22 04:20:00 PM,49.52,4.7,0
05/07/22 04:25:00 PM,49.03,4.7,0
05/07/22 04:30:00 PM,48.89,4.7,0
05/07/22 04:35:00 PM,49.12,4.7,0
05/07/22 04:40:00 PM,49.07,4.7,0
05/07/22 04:45:00 PM,49.52,4.7,0
05/07/22 04:50:00 PM,49.6,4.7,0
05/07/22 04:55:00 PM,49.78,4.7,0
05/07/22 05:00:00 PM,50.05,4.7,0
05/07/22 05:05:00 PM,50.05,4.7,0
05/07/22 05:10:00 PM,49.25,4.7,0
05/07/22 05:15:00 PM,49.38,4.7,0
05/07/22 05:20:00 PM,49.29,4.7,0
05/07/22 05:25:00 PM,49.29,4.7,0
05/07/22 05:30:00 PM,49.83,4.7,0
05/07/22 05:35:00 PM,50.36,4.7,0
05/07/22 05:40:00 PM,50.05,4.7,0
05/07/22 05:45:00 PM,50.49,4.7,0
05/07/22 05:50:00 PM,50.18,4.7,0
05/07/22 05:55:00 PM,49.65,4.1,0
05/07/22 06:00:00 PM,49.83,4.1,0
05/07/22 06:05:00 PM,49.83,4.1,0
05/07/22 06:10:00 PM,50.27,4.7,0
05/07/22 06:15:00 PM,50.89,4.7,0
05/07/22 06:20:00 PM,50.53,4.7,0
05/07/22 06:25:00 PM,50.93,4.7,0
05/07/22 06:30:00 PM,50.62,4.7,0
05/07/22 06:35:00 PM,51.28,4.7,0
05/07/22 06:40:00 PM,50.44,4.7,0
05/07/22 06:45:00 PM,51.5,4.7,0
05/07/22 06:50:00 PM,50.22,4.7,0
05/07/22 06:55:00 PM,50,4.7,0
05/07/22 07:00:00 PM,49.52,4.1,0
05/07/22 07:05:00 PM,49.34,4.1,0
05/07/22 07:10:00 PM,49.52,4.1,0
05/07/22 07:15:00 PM,49.69,4.1,0
05/07/22 07:20:00 PM,49.6,4.1,0
05/07/22 07:25:00 PM,49.21,4.1,0
05/07/22 07:30:00 PM,49.03,4.1,0
05/07/22 07:35:00 PM,48.72,4.1,0
05/07/22 07:40:00 PM,48.41,4.1,0
05/07/22 07:45:00 PM,49.07,4.1,0
05/07/22 07:50:00 PM,48.85,4.1,0
05/07/22 07:55:00 PM,48.67,4.1,0
05/07/22 08:00:00 PM,48.94,4.7,0
05/07/22 08:05:00 PM,48.94,4.1,0
05/07/22 08:10:00 PM,48.98,4.7,0
05/07/22 08:15:00 PM,48.98,4.1,0
05/07/22 08:20:00 PM,49.29,4.1,0
05/07/22 08:25:00 PM,49.21,4.1,0
05/07/22 08:30:00 PM,49.47,4.1,0
05/07/22 08:35:00 PM,48.94,4.1,0
05/07/22 08:40:00 PM,48.98,4.1,0
05/07/22 08:45:00 PM,49.12,4.1,0
05/07/22 08:50:00 PM,48.63,4.1,0
05/07/22 08:55:00 PM,48.85,4.1,0
05/07/22 09:00:00 PM,48.76,4.1,0
05/07/22 09:05:00 PM,48.89,4.1,0
05/07/22 09:10:00 PM,48.85,4.1,0
05/07/22 09:15:00 PM,48.58,4.1,0
05/07/22 09:20:00 PM,48.54,4.1,0
05/07/22 09:25:00 PM,48.85,4.1,0
05/07/22 09:30:00 PM,49.03,4.1,0
05/07/22 09:35:00 PM,48.98,4.1,0
05/07/22 09:40:00 PM,48.67,4.1,0
05/07/22 09:45:00 PM,48.27,4.1,0
05/07/22 09:50:00 PM,48.14,4.1,0
05/07/22 09:55:00 PM,48.05,4.1,0
05/07/22 10:00:00 PM,48,4.1,0
05/07/22 10:05:00 PM,47.91,4.1,0
05/07/22 10:10:00 PM,47.87,4.1,0
05/07/22 10:15:00 PM,47.83,4.1,0
05/07/22 10:20:00 PM,47.74,4.1,0
05/07/22 10:25:00 PM,47.6,4.1,0
05/07/22 10:30:00 PM,47.65,4.1,0
05/07/22 10:35:00 PM,47.65,4.1,0
05/07/22 10:40:00 PM,47.65,4.1,0
05/07/22 10:45:00 PM,47.6,4.1,0
05/07/22 10:50:00 PM,47.6,4.1,0
05/07/22 10:55:00 PM,47.6,4.1,0
05/07/22 11:00:00 PM,47.42,4.1,0
05/07/22 11:05:00 PM,47.24,4.1,0
05/07/22 11:10:00 PM,47.2,4.1,0
05/07/22 11:15:00 PM,47.06,4.1,0
05/07/22 11:20:00 PM,46.98,4.1,0
05/07/22 11:25:00 PM,46.8,4.1,0
05/07/22 11:30:00 PM,46.8,4.1,0
05/07/22 11:35:00 PM,46.53,4.1,0
05/07/22 11:40:00 PM,46.62,4.1,0
05/07/22 11:45:00 PM,46.39,4.1,0
05/07/22 11:50:00 PM,46.44,4.1,0
05/07/22 11:55:00 PM,46.3,4.1,0
05/08/22 12:00:00 AM,46.26,4.1,0
05/08/22 12:05:00 AM,45.9,4.1,0
05/08/22 12:10:00 AM,45.99,4.1,0
05/08/22 12:15:00 AM,45.85,3.5,0
05/08/22 12:20:00 AM,45.99,4.1,0
05/08/22 12:25:00 AM,45.99,3.5,0
05/08/22 12:30:00 AM,46.08,3.5,0
05/08/22 12:35:00 AM,46.08,4.1,0
05/08/22 12:40:00 AM,45.94,4.1,0
05/08/22 12:45:00 AM,45.85,4.1,0
05/08/22 12:50:00 AM,45.62,3.5,0
05/08/22 12:55:00 AM,45.53,3.5,0
05/08/22 01:00:00 AM,45.49,3.5,0
05/08/22 01:05:00 AM,45.58,3.5,0
05/08/22 01:10:00 AM,45.44,4.1,0
05/08/22 01:15:00 AM,45.26,4.1,0
05/08/22 01:20:00 AM,45.44,4.1,0
05/08/22 01:25:00 AM,45.4,3.5,0
05/08/22 01:30:00 AM,45.35,4.1,0
05/08/22 01:35:00 AM,45.17,3.5,0
05/08/22 01:40:00 AM,45.31,3.5,0
05/08/22 01:45:00 AM,45.26,3.5,0
05/08/22 01:50:00 AM,45.08,4.1,0
05/08/22 01:55:00 AM,45.08,4.1,0
05/08/22 02:00:00 AM,44.9,3.5,0
05/08/22 02:05:00 AM,44.85,3.5,0
05/08/22 02:10:00 AM,44.58,3.5,0
05/08/22 02:15:00 AM,44.72,3.5,0
05/08/22 02:20:00 AM,44.49,3.5,0
05/08/22 02:25:00 AM,44.58,3.5,0
05/08/22 02:30:00 AM,44.54,3.5,0
05/08/22 02:35:00 AM,44.54,4.1,0
05/08/22 02:40:00 AM,44.26,3.5,0
05/08/22 02:45:00 AM,44.26,3.5,0
05/08/22 02:50:00 AM,44.22,3.5,0
05/08/22 02:55:00 AM,43.99,3.5,0
05/08/22 03:00:00 AM,43.76,3.5,0
05/08/22 03:05:00 AM,43.9,3.5,0
05/08/22 03:10:00 AM,43.72,3.5,0
05/08/22 03:15:00 AM,43.67,3.5,0
05/08/22 03:20:00 AM,43.63,3.5,0
05/08/22 03:25:00 AM,43.58,3.5,0
05/08/22 03:30:00 AM,43.44,3.5,0
05/08/22 03:35:00 AM,43.3,4.1,0
05/08/22 03:40:00 AM,43.26,4.1,0
05/08/22 03:45:00 AM,42.94,3.5,0
05/08/22 03:50:00 AM,42.85,3.5,0
05/08/22 03:55:00 AM,42.75,4.1,0
05/08/22 04:00:00 AM,42.66,3.5,0
05/08/22 04:05:00 AM,42.71,4.1,0
05/08/22 04:10:00 AM,42.48,4.1,0
05/08/22 04:15:00 AM,42.39,4.1,0
05/08/22 04:20:00 AM,42.34,4.1,0
05/08/22 04:25:00 AM,42.25,4.1,0
05/08/22 04:30:00 AM,42.29,4.1,0
05/08/22 04:35:00 AM,42.25,4.1,0
05/08/22 04:40:00 AM,42.2,4.1,0
05/08/22 04:45:00 AM,42.29,4.1,0
05/08/22 04:50:00 AM,42.16,4.1,0
05/08/22 04:55:00 AM,42.11,4.1,0
05/08/22 05:00:00 AM,42.11,4.1,0
05/08/22 05:05:00 AM,42.25,4.1,0
05/08/22 05:10:00 AM,42.2,4.1,0
05/08/22 05:15:00 AM,42.29,4.1,0
05/08/22 05:20:00 AM,42.06,4.1,0
05/08/22 05:25:00 AM,42.25,4.1,0
05/08/22 05:30:00 AM,42.25,4.1,0
05/08/22 05:35:00 AM,42.2,4.1,0
05/08/22 05:40:00 AM,42.2,4.1,0
05/08/22 05:45:00 AM,42.16,4.1,0
05/08/22 05:50:00 AM,42.2,4.1,0
05/08/22 05:55:00 AM,42.16,4.1,0
05/08/22 06:00:00 AM,42.2,4.1,0
05/08/22 06:05:00 AM,42.11,4.1,0
05/08/22 06:10:00 AM,41.97,4.1,0
05/08/22 06:15:00 AM,41.92,4.1,0
05/08/22 06:20:00 AM,42.06,4.1,0
05/08/22 06:25:00 AM,41.97,4.1,0
05/08/22 06:30:00 AM,41.69,4.1,0
05/08/22 06:35:00 AM,41.88,4.1,0
05/08/22 06:40:00 AM,41.92,4.1,0
05/08/22 06:45:00 AM,41.83,4.1,0
05/08/22 06:50:00 AM,41.88,4.1,0
05/08/22 06:55:00 AM,41.88,4.1,0
05/08/22 07:00:00 AM,41.74,4.1,0
05/08/22 07:05:00 AM,41.92,4.1,0
05/08/22 07:10:00 AM,41.65,4.1,0
05/08/22 07:15:00 AM,41.74,4.1,0
05/08/22 07:20:00 AM,41.65,4.1,0
05/08/22 07:25:00 AM,41.74,4.1,0
05/08/22 07:30:00 AM,41.6,4.1,0
05/08/22 07:35:00 AM,41.83,4.1,0
05/08/22 07:40:00 AM,41.65,4.1,0
05/08/22 07:45:00 AM,41.69,4.1,0
05/08/22 07:50:00 AM,41.51,4.1,0
05/08/22 07:55:00 AM,41.51,4.1,0
05/08/22 08:00:00 AM,41.46,4.1,0
05/08/22 08:05:00 AM,41.65,4.1,0
05/08/22 08:10:00 AM,41.6,4.1,0
05/08/22 08:15:00 AM,41.6,4.1,0
05/08/22 08:20:00 AM,41.32,4.1,0
05/08/22 08:25:00 AM,41.23,4.1,0
05/08/22 08:30:00 AM,41.28,4.1,0
05/08/22 08:35:00 AM,41.28,4.1,0
05/08/22 08:40:00 AM,41.46,4.1,0
05/08/22 08:45:00 AM,41.37,4.1,0
05/08/22 08:50:00 AM,41.42,4.1,0
05/08/22 08:55:00 AM,41.46,4.1,0
05/08/22 09:00:00 AM,41.55,4.1,0
05/08/22 09:05:00 AM,41.32,4.1,0
05/08/22 09:10:00 AM,41.51,4.1,0
05/08/22 09:15:00 AM,41.37,4.1,0
05/08/22 09:20:00 AM,41.55,4.1,0
05/08/22 09:25:00 AM,41.32,4.1,0
05/08/22 09:30:00 AM,41.09,4.1,0
05/08/22 09:35:00 AM,41.32,4.1,0
05/08/22 09:40:00 AM,41.32,4.1,0
05/08/22 09:45:00 AM,41.04,4.1,0
05/08/22 09:50:00 AM,41.32,4.1,0
05/08/22 09:55:00 AM,41.42,4.1,0
05/08/22 10:00:00 AM,41.46,4.1,0
05/08/22 10:05:00 AM,41.51,4.1,0
05/08/22 10:10:00 AM,41.55,4.1,0
05/08/22 10:15:00 AM,41.55,4.1,0
05/08/22 10:20:00 AM,41.55,4.1,0
05/08/22 10:25:00 AM,41.46,4.1,0
05/08/22 10:30:00 AM,41.46,4.1,0
05/08/22 10:35:00 AM,41.55,4.1,0
05/08/22 10:40:00 AM,41.55,4.1,0
05/08/22 10:45:00 AM,41.69,4.1,0
05/08/22 10:50:00 AM,41.74,4.1,0
05/08/22 10:55:00 AM,42.16,4.1,0
05/08/22 11:00:00 AM,42.52,4.7,0
05/08/22 11:05:00 AM,43.03,4.7,0
05/08/22 11:10:00 AM,43.72,4.7,0
05/08/22 11:15:00 AM,43.58,4.7,0
05/08/22 11:20:00 AM,43.44,4.7,0
05/08/22 11:25:00 AM,43.63,4.7,0
05/08/22 11:30:00 AM,43.4,4.7,0
05/08/22 11:35:00 AM,43.63,4.7,0
05/08/22 11:40:00 AM,43.53,4.1,0
05/08/22 11:45:00 AM,43.58,4.7,0
05/08/22 11:50:00 AM,43.72,4.7,0
05/08/22 11:55:00 AM,43.63,4.1,0
05/08/22 12:00:00 PM,43.76,4.7,0
05/08/22 12:05:00 PM,43.99,4.7,0
05/08/22 12:10:00 PM,44.22,4.7,0
05/08/22 12:15:00 PM,44.58,4.7,0
05/08/22 12:20:00 PM,44.85,4.7,0
05/08/22 12:25:00 PM,44.76,4.7,0
05/08/22 12:30:00 PM,45.08,4.7,0
05/08/22 12:35:00 PM,45.53,4.1,0
05/08/22 12:40:00 PM,46.48,4.7,0
05/08/22 12:45:00 PM,45.4,4.7,0
05/08/22 12:50:00 PM,45.58,4.7,0
05/08/22 12:55:00 PM,46.35,4.7,0
05/08/22 01:00:00 PM,46.21,4.7,0
05/08/22 01:05:00 PM,46.08,4.1,0
05/08/22 01:10:00 PM,47.2,4.7,0
05/08/22 01:15:00 PM,48.18,4.7,0
05/08/22 01:20:00 PM,48.32,4.7,0
05/08/22 01:25:00 PM,48.49,4.7,0
05/08/22 01:30:00 PM,48.94,4.7,0
05/08/22 01:35:00 PM,49.78,4.7,0
05/08/22 01:40:00 PM,49.83,4.7,0
05/08/22 01:45:00 PM,51.33,4.7,0
05/08/22 01:50:00 PM,50.71,4.7,0
05/08/22 01:55:00 PM,50.44,4.7,0
05/08/22 02:00:00 PM,50.62,4.7,0
05/08/22 02:05:00 PM,51.68,4.7,0
05/08/22 02:10:00 PM,51.11,4.7,0
05/08/22 02:15:00 PM,50.93,4.7,0
05/08/22 02:20:00 PM,51.02,4.7,0
05/08/22 02:25:00 PM,50.93,4.7,0
05/08/22 02:30:00 PM,52.03,4.7,0
05/08/22 02:35:00 PM,52.47,4.7,0
05/08/22 02:40:00 PM,52.6,4.7,0
05/08/22 02:45:00 PM,51.41,4.7,0
05/08/22 02:50:00 PM,51.72,4.7,0
05/08/22 02:55:00 PM,52.16,4.7,0
05/08/22 03:00:00 PM,52.12,4.7,0
05/08/22 03:05:00 PM,53.43,4.7,0
05/08/22 03:10:00 PM,53.34,4.7,0
05/08/22 03:15:00 PM,52.73,4.7,0
05/08/22 03:20:00 PM,52.95,4.7,0
05/08/22 03:25:00 PM,53.47,4.7,0
05/08/22 03:30:00 PM,52.9,4.7,0
05/08/22 03:35:00 PM,52.29,4.7,0
05/08/22 03:40:00 PM,53.38,4.7,0
05/08/22 03:45:00 PM,52.42,4.7,0
05/08/22 03:50:00 PM,52.42,4.7,0
05/08/22 03:55:00 PM,51.81,4.7,0
05/08/22 04:00:00 PM,53.03,4.7,0
05/08/22 04:05:00 PM,52.47,4.7,0
05/08/22 04:10:00 PM,52.73,4.7,0
05/08/22 04:15:00 PM,52.95,4.7,0
05/08/22 04:20:00 PM,53.12,4.7,0
05/08/22 04:25:00 PM,53.86,4.7,0
05/08/22 04:30:00 PM,54.26,4.7,0
05/08/22 04:35:00 PM,53.43,4.7,0
05/08/22 04:40:00 PM,53.99,4.7,0
05/08/22 04:45:00 PM,54.21,4.7,0
05/08/22 04:50:00 PM,54.21,4.7,0
05/08/22 04:55:00 PM,54.26,4.7,0
05/08/22 05:00:00 PM,54.13,4.7,0
05/08/22 05:05:00 PM,54.17,4.7,0
05/08/22 05:10:00 PM,53.78,4.7,0
05/08/22 05:15:00 PM,54.69,4.7,0
05/08/22 05:20:00 PM,55.39,4.7,0
05/08/22 05:25:00 PM,56.81,4.7,0
05/08/22 05:30:00 PM,57.03,4.7,0
05/08/22 05:35:00 PM,56.43,4.7,0
05/08/22 05:40:00 PM,54.82,4.7,0
05/08/22 05:45:00 PM,55.82,4.7,0
05/08/22 05:50:00 PM,55.08,4.7,0
05/08/22 05:55:00 PM,55.34,4.7,0
05/08/22 06:00:00 PM,55.3,4.7,0
05/08/22 06:05:00 PM,55.04,4.7,0
05/08/22 06:10:00 PM,56.21,4.7,0
05/08/22 06:15:00 PM,56.21,4.7,0
05/08/22 06:20:00 PM,55.39,4.7,0
05/08/22 06:25:00 PM,56.12,4.7,0
05/08/22 06:30:00 PM,56.56,4.7,0
05/08/22 06:35:00 PM,55.82,4.7,0
05/08/22 06:40:00 PM,55.95,4.7,0
05/08/22 06:45:00 PM,56.94,4.7,0
05/08/22 06:50:00 PM,55.99,4.7,0
05/08/22 06:55:00 PM,56.68,4.7,0
05/08/22 07:00:00 PM,57.16,4.7,0
05/08/22 07:05:00 PM,55.91,4.7,0
05/08/22 07:10:00 PM,55.73,4.7,0
05/08/22 07:15:00 PM,56.12,4.1,0
05/08/22 07:20:00 PM,55.21,4.7,0
05/08/22 07:25:00 PM,55.34,4.1,0
05/08/22 07:30:00 PM,54.99,4.1,0
05/08/22 07:35:00 PM,54.95,4.7,0
05/08/22 07:40:00 PM,55.26,4.7,0
05/08/22 07:45:00 PM,55.04,4.1,0
05/08/22 07:50:00 PM,55.17,4.1,0
05/08/22 07:55:00 PM,55.21,4.1,0
05/08/22 08:00:00 PM,56.08,4.7,0
05/08/22 08:05:00 PM,55.73,4.1,0
05/08/22 08:10:00 PM,55.86,4.1,0
05/08/22 08:15:00 PM,55.3,4.1,0
05/08/22 08:20:00 PM,56.04,4.1,0
